videoId,videoPublishedAt,position,snippet.title,snippet.description,snippet.thumbnails.standard.url,snippet.tags,contentDetails.duration,contentDetails.definition,contentDetails.caption,statistics.viewCount,statistics.likeCount,statistics.commentCount
OurnSy-Z_5w,2022-08-05T16:24:28Z,349,"Ethio 360 Daily News Friday Aug 05, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/OurnSy-Z_5w/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT11M1S,hd,false,19729,582,37
CWoUZddjzoI,2022-08-04T21:37:34Z,350,"Ethio 360 Special Program ''የጉራጌ የክልልነት ጥያቄ ለምን የሕልውና ጉዳይ ሆነ?'' Thursday August 4, 2022","Ethio 360 Special Program ''የጉራጌ የክልልነት ጥያቄ ለምን የሕልውና ጉዳይ ሆነ?'' Thursday August 4, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/CWoUZddjzoI/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H5M15S,hd,false,42714,1595,139
naWUizcyu4I,2022-08-04T18:36:20Z,351,"Ethio 360 Zare Min Ale ""የመፍረስ አደጋ ያዘለው ህገ መንግስታዊ ቀውስ"" Thursday August 4, 2022","Ethio 360 Zare Min Ale ""የመፍረስ አደጋ ያዘለው ህገ መንግስታዊ ቀውስ"" Thursday August 4, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/naWUizcyu4I/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H53M31S,hd,false,125996,4063,253
MqMkoHyLen4,2022-08-04T16:58:20Z,352,"Ethio 360 Daily News Thursday  August 04, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/MqMkoHyLen4/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT15M39S,hd,false,31116,775,50
xDuWTvmy9vg,2022-08-03T20:55:07Z,353,"Ethio 360 Special Program ''በአማራ ህዝብ ላይ የሚደርሰው ዘር ተኮር ጭፍጨፋ ይቁም!'' Wednesday August 3, 2022","Ethio 360 Special Program ''በአማራ ህዝብ ላይ የሚደርሰው ዘር ተኮር ጭፍጨፋ ይቁም!'' Wednesday August 3, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/xDuWTvmy9vg/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT57M10S,hd,false,18796,885,56
uG9it9mWP2A,2022-08-03T19:05:17Z,354,"Ethio 360 Zare Min Ale ""የመርማሪ ኮሚሽኑ ውሳኔና የወንጀለኞቹ ትርምስ"" Wednesday August 3, 2022","Ethio 360 Zare Min Ale ""የመርማሪ ኮሚሽኑ ውሳኔና የወንጀለኞቹ ትርምስ"" Wednesday August 3, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/uG9it9mWP2A/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H52M29S,hd,false,161920,4741,458
OkDZ_sYEoho,2022-08-03T16:20:48Z,355,"Ethio 360 Daily News Wednesday Aug 03, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/OkDZ_sYEoho/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT15M47S,hd,false,44731,1225,79
jEQ93PYe_u8,2022-08-02T18:55:52Z,356,"Ethio 360 Zare Min Ale  የመቀሌው ጉዞ እና ""ታሳሪዎች የሚያፈርሱት ህገ መንግሥት"" Tuesday August 2, 2022","Ethio 360 Zare Min Ale  የመቀሌው ጉዞ እና ""ታሳሪዎች የሚያፈርሱት ህገ መንግሥት"" Tuesday August 2, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/jEQ93PYe_u8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H44M59S,hd,false,185665,5039,402
K7nkT-yPaY8,2022-08-01T21:52:45Z,357,"Ethio 360 Special Program ""የአማራ ጉዳይ በዓለም አቀፍ ተቋማት"" Monday August 1, 2022","Ethio 360 Special Program ""የአማራ ጉዳይ በዓለም አቀፍ ተቋማት"" Monday August 1, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/K7nkT-yPaY8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H5M33S,hd,false,31064,1368,170
9l4-EBBlq1s,2022-08-01T18:42:15Z,358,"Ethio 360 Daily News Monday August 1, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/9l4-EBBlq1s/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT14M29S,hd,false,41856,988,41
XQykLtLJ9ag,2022-08-01T18:13:48Z,359,"Ethio 360 Zare Min Ale ""ግልጽ ጥያቄ ለሙስጠፋ ሙሃመድ"" Monday August 1, 2022","Ethio 360 Zare Min Ale ""ግልጽ ጥያቄ ለሙስጠፋ ሙሃመድ"" Monday August 1, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/XQykLtLJ9ag/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H41M54S,hd,false,143556,4247,398
R1wYPyiBpso,2022-07-31T18:16:20Z,360,"Ethio 360 Zare Min Ale ""አብረን እየኖርን ነው ወይ?"" Sunday July 31, 2022","Ethio 360 Zare Min Ale ""አብረን እየኖርን ነው ወይ?"" Sunday July 31, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/R1wYPyiBpso/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H41M20S,hd,false,128953,3867,203
GqGmOij9wNc,2022-07-31T01:00:05Z,361,Ethio 360 ''አገር አውዳሚው ቡድን የተጋለጠበት መረጃ'' Saturday July 30 2022,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/GqGmOij9wNc/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT19M12S,hd,false,65247,2120,205
yIJYmalISBc,2022-07-30T22:59:15Z,362,"Ethio 360 የአገር ጉዳይ ""የህወሓትና የዐብይ ቡድን የጀርባ ፖለቲካ"" Saturday July 30, 2022","Ethio 360 የአገር ጉዳይ ""የህወሓትና የዐብይ ቡድን የጀርባ ፖለቲካ"" Saturday July 30, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/yIJYmalISBc/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H35M10S,hd,false,57958,1855,62
dLd3N8HZkNw,2022-07-30T19:36:13Z,363,"Ethio 360 Zare Min Ale ""የማፊያዎች ጥርቅም የሆነው ብልጽግና!"" Saturday July 30, 2022","Ethio 360 Zare Min Ale ""የማፊያዎች ጥርቅም የሆነው ብልጽግና!"" Saturday July 30, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/dLd3N8HZkNw/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H7M52S,hd,false,137131,3840,109
G10z2NwCFi8,2022-07-30T03:34:32Z,364,Ethio 360 Biruk Yibas ልዩ ዝግጅት በባህር ዳር እየታየ ያለው የእነ ዶ/ር ወንድወሰን አሰፋ  መዝገብ እና የፌዴራል መንግስቱ ተከሳሾችን ፍለጋ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/G10z2NwCFi8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT13M50S,hd,false,34021,972,31
Ir39ySztsYU,2022-07-29T22:54:55Z,365,"Ethio 360 ሁለንተናዊ ዕይታ ''የአዋጅ ከተማ'' Friday July 29, 2022","Ethio 360 ሁለንተናዊ ዕይታ ''የአዋጅ ከተማ'' Friday July 29, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/Ir39ySztsYU/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H42M34S,hd,false,40363,1266,30
n-CaGFJmwok,2022-07-29T18:19:34Z,366,"Ethio 360 Zare Min Ale ""የአረመኔነት ጫፍ እየታየ ዝምታ ለምን?"" Friday July 29, 2022","Ethio 360 Zare Min Ale ""የአረመኔነት ጫፍ እየታየ ዝምታ ለምን?"" Friday July 29, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/n-CaGFJmwok/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H40M56S,hd,false,186297,5503,289
5w2oPhG9pp8,2022-07-29T16:40:00Z,367,"Ethio 360 Daily News Friday July 29, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/5w2oPhG9pp8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT12M41S,hd,false,31860,818,38
5gtMBjG_fK4,2022-07-28T20:55:16Z,368,"Ethio 360 Special Program ''ቅዱስ ፓትሪያሪኩን የመግፋት ሴራ ከአዲስ አበባ እስከ ዋሽንግተን'' Thursday July 28, 2022","Ethio 360 Special Program ''ቅዱስ ፓትሪያሪኩን የመግፋት ሴራ ከአዲስ አበባ እስከ ዋሽንግተን'' Thursday July 28, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/5gtMBjG_fK4/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H30M1S,hd,false,53591,1558,69
_me9r9XJpaA,2022-07-28T18:40:49Z,369,"Ethio 360 Zare Min Ale ""በሴራ የታጀበው ድርድር - ያለምንም ቅድመ ሁኔታ!!"" Thursday July 28, 2022","Ethio 360 Zare Min Ale ""በሴራ የታጀበው ድርድር - ያለምንም ቅድመ ሁኔታ!!"" Thursday July 28, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/_me9r9XJpaA/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H48M52S,hd,false,171226,5116,276
I_OkqpB_wpA,2022-07-28T16:30:11Z,370,"Ethio 360 Daily News Thursday July 28, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/I_OkqpB_wpA/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT9M51S,hd,false,31703,810,35
xYyQn14YYtw,2022-07-27T19:55:58Z,371,"Ethio 360 Daily News Wednesday July 27, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/xYyQn14YYtw/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT15M32S,hd,false,35766,967,59
awDepQz2GOY,2022-07-27T19:17:47Z,372,"Ethio 360 Zare Min Ale ""በፕሮፐጋንዳ ሊሸፈን የማይችለው የብልጽግና መፈረካከስ!"" Wednesday July 27, 2022","Ethio 360 Zare Min Ale ""በፕሮፐጋንዳ ሊሸፈን የማይችለው የብልጽግና መፈረካከስ!"" Wednesday July 27, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/awDepQz2GOY/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H6M33S,hd,false,195583,6369,506
N89UJhyQplQ,2022-07-26T22:09:29Z,373,"Ethio 360 Special Program የኢኮኖሚ ድቀት እና የመንግስት ክስመት አደጋ! Tuesday July 26, 2022","Ethio 360 Special Program የኢኮኖሚ ድቀት እና የመንግስት ክስመት አደጋ! Tuesday July 26, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/N89UJhyQplQ/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H40M13S,hd,false,45473,1613,95
zGdT4iD8gD8,2022-07-26T18:55:39Z,374,"Ethio 360 Zare Min Ale ""ከመፈንቅለ መጅሊስ ወደ መፈንቅለ ሲኖዶስ!"" Tuesday July 26, 2022","Ethio 360 Zare Min Ale ""ከመፈንቅለ መጅሊስ ወደ መፈንቅለ ሲኖዶስ!"" Tuesday July 26, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/zGdT4iD8gD8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H59M53S,hd,false,171351,5472,300
3IgH9YIQjFo,2022-07-26T18:47:09Z,375,"Ethio 360 Daily News Tuesday July 26, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/3IgH9YIQjFo/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT16M44S,hd,false,30806,816,65
asWGh1NpzmI,2022-07-26T00:24:31Z,376,"Ethio 360 Special Program የደረሰብንን በደል በግልጽ እንዳንናገር ታፍነናል Monday July 25, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/asWGh1NpzmI/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT15M,hd,false,16722,386,31
KjwC0lJtkiI,2022-07-25T20:30:45Z,377,"Ethio 360 Special Program ""የኦቴጅ ዓለም ዓቀፍ መድርክ ጉዞ!"" Monday July 25, 2022","Ethio 360 Special Program ""የኦቴጅ ዓለም ዓቀፍ መድርክ ጉዞ!"" Monday July 25, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/KjwC0lJtkiI/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H18M42S,hd,false,24202,1082,37
QObTnuWrxXE,2022-07-25T18:51:44Z,378,"Ethio 360 Zare Min Ale ""የባህርዳሩ አፋኝ ቡድን መጋለጥና የብልጽግና ትርምስ"" Monday July 25, 2022","Ethio 360 Zare Min Ale ""የባህርዳሩ አፋኝ ቡድን መጋለጥና የብልጽግና ትርምስ"" Monday July 25, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/QObTnuWrxXE/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H6M4S,hd,false,168883,5585,179
MgDjomMo8bA,2022-07-25T17:23:48Z,379,"Ethio 360 Daily News  Monday July 25, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/MgDjomMo8bA/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT15M18S,hd,false,44291,1085,46
7V-3LwfB5xg,2022-07-24T20:22:34Z,380,"Ethio 360 Zare Min Ale ""ክላስተሪንግ የፈጠረው የሕዝብ ተቃውሞ!"" Sunday July 24, 2022","Ethio 360 Zare Min Ale ""ክላስተሪንግ የፈጠረው የሕዝብ ተቃውሞ!"" Sunday July 24, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/7V-3LwfB5xg/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H38M9S,hd,false,143116,4436,216
37HTcErlOk8,2022-07-23T23:39:14Z,381,"Ethio 360 Special Program በሴራ  የተሞላው የኦህዴድ-ብልፅግና  ገመና !! Saturday July 23, 2022","Ethio 360 Special Program በሴራ  የተሞላው የኦህዴድ-ብልፅግና  ገመና !! Saturday July 23, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/37HTcErlOk8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H46M4S,hd,false,102306,3050,113
h292Nn2jKmI,2022-07-23T19:34:43Z,382,"Ethio 360 Zare Min Ale ""ፋኖን ከህወሓት፣ ከአልሻባብ፣ ከሸኔ፣ ከአይ ኤስ ጋር'' Saturday July 23, 2022","Ethio 360 Zare Min Ale ""ፋኖን ከህወሓት፣ ከአልሻባብ፣ ከሸኔ፣ ከአይ ኤስ ጋር'' Saturday July 23, 20222
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/h292Nn2jKmI/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H46M23S,hd,false,132037,4416,191
gjUi4pXLI4k,2022-07-22T21:11:19Z,383,"Ethio 360 Special Program ""ዝም... 'ስከመቼ?!"" Friday July 22, 2022","Ethio 360 Special Program ""ዝም... 'ስከመቼ?!"" Friday July 22, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/gjUi4pXLI4k/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H13M8S,hd,false,52513,2154,234
V75yo88Ew-w,2022-07-22T19:28:45Z,384,"Ethio 360 Zare Min Ale ""ሕዝብን ማሸበር እና የፓትሪያርኩ ጉዞ"" Friday July 22, 2022","Ethio 360 Zare Min Ale ""ሕዝብን ማሸበር እና የፓትሪያርኩ ጉዞ"" Friday July 22, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/V75yo88Ew-w/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H7M27S,hd,false,165470,5480,333
NtxtHcS8R04,2022-07-22T16:45:56Z,385,"Ethio 360 Daily News Friday July 22, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/NtxtHcS8R04/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT11M43S,hd,false,31591,1078,56
xoRqb82ehCc,2022-07-21T23:10:52Z,386,"Ethio 360 Special Program  ''አዲሱ የአሜሪካ የአፍሪካ ቀንድ አምባሳደር በኢትዬጵያ ጉዳይ'' Thursday July 21, 2022","Ethio 360 Special Program  ''አዲሱ የአሜሪካ የአፍሪካ ቀንድ አምባሳደር በኢትዬጵያ ጉዳይ'' Thursday July 21, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/xoRqb82ehCc/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H48M48S,hd,false,29177,1124,130
83YvNjhvtC8,2022-07-21T19:36:42Z,387,"Ethio 360 Zare Min Ale  ""ከአዳነች አቤቤ እስከ ታዬ ደንድአ እና የአምነስቲ ሪፖርት"" Thursday July 21, 2022","Ethio 360 Zare Min Ale  ""ከአዳነች አቤቤ እስከ ታዬ ደንድአ እና የአምነስቲ ሪፖርት"" Thursday July 21, 2022
Ethio 360 GoFundMe https://gofund.me/5962d81a
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/83YvNjhvtC8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H12M56S,hd,false,159403,5845,228
