videoId,videoPublishedAt,position,snippet.title,snippet.description,snippet.thumbnails.standard.url,snippet.tags,contentDetails.duration,contentDetails.definition,contentDetails.caption,statistics.viewCount,statistics.likeCount,statistics.commentCount
XTk7Lhzs5A4,2022-02-19T05:49:27Z,1102,Ethio 360 Biruk Yibas Tireka እርቅ እንቅ በዋጋዬ ለገሰ በፍትህ መጽሔት የተወሰደ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/XTk7Lhzs5A4/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT12M59S,hd,false,21656,511,24
yDG4qi3p9m8,2022-02-19T05:06:02Z,1103,ETHIO 360 AD,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/yDG4qi3p9m8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1M46S,hd,false,7155,174,10
4kcbrHI4UAM,2022-02-19T04:11:18Z,1104,"Ethio 360 የዐብይ አህመድ እና  የደብረጽዮን መንገድ Friday Feb 18, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/4kcbrHI4UAM/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT25M14S,hd,false,25669,570,95
bgncSAybgws,2022-02-18T20:58:20Z,1105,"Ethio 360 ሁለንተናዊ ዕይታ ''H.R. 6600'' Friday Feb 18, 2022","Ethio 360 ሁለንተናዊ ዕይታ ''H.R. 6600'' Friday Feb 18, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/bgncSAybgws/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H11M12S,hd,false,43777,1600,212
J_1ByO7LAEo,2022-02-18T19:11:34Z,1106,"Ethio 360 Zare Min Ale ""ጠረጴዛና ወንበር የሚያከፋፍል ድርድር"" Friday Feb 18, 2022","Ethio 360 Zare Min Ale ""ጠረጴዛና ወንበር የሚያከፋፍል ድርድር"" Friday Feb 18, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/J_1ByO7LAEo/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H34M15S,hd,false,107965,3218,491
kinPOhAxVTM,2022-02-18T17:41:03Z,1107,"Ethio 360 Daily News Friday Feb 18, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/kinPOhAxVTM/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT12M26S,hd,false,12643,366,25
gcMI3irwPFM,2022-02-18T16:54:39Z,1108,"Ethio 360 Special Program ''ከዲሲ ግብረሀይል ጋር የተደረገ ቆይታ'' Friday Feb 18, 2022","Ethio 360 Special Program ''ከዲሲ ግብረሀይል ጋር የተደረገ ቆይታ'' Friday Feb 18, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/gcMI3irwPFM/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT47M26S,hd,false,32862,1166,60
yM5hAjlw2Hc,2022-02-18T02:42:46Z,1109,"Ethio 360 የአማራ ህዝብ እንደ ኩርዲስታን Thursday Feb 17, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/yM5hAjlw2Hc/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT27M37S,hd,false,18983,557,60
roFVDFZtTAs,2022-02-17T20:41:13Z,1110,"Ethio 360 Special Program ''በደም የተነከሩ እጆች'' Thursday Feb 17, 2022","Ethio 360 Special Program ''በደም የተነከሩ እጆች'' Thursday Feb 17, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/roFVDFZtTAs/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H24M55S,hd,false,42479,1646,94
6ceERGT7Ibw,2022-02-17T19:01:45Z,1111,"Ethio 360 Zare Min Ale ''የአማራ ህዝብ እንደ ኩርዲስታን'' Thursday Feb 17, 2022","Ethio 360 Zare Min Ale ''የአማራ ህዝብ እንደ ኩርዲስታን'' Thursday Feb 17, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/6ceERGT7Ibw/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H15M7S,hd,false,80708,2938,202
HRD_BVQqIoU,2022-02-17T17:11:08Z,1112,"Ethio 360 Special Program ''ሰላማዊ ሰልፍ በዲሲ'' Thursday Feb 17, 2022","Ethio 360 Special Program ''ሰላማዊ ሰልፍ በዲሲ'' Thursday Feb 17, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/HRD_BVQqIoU/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H24M11S,hd,false,51188,2518,279
qlxMIRwMFWk,2022-02-17T02:11:32Z,1113,Ethio 360 AD,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/qlxMIRwMFWk/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT3M2S,hd,false,16969,475,33
OBZkPJ2x80k,2022-02-17T02:01:07Z,1114,"Ethio 360 ""የዘንዶ ጉድጓድ መለኪያ ክርን"" ብርቱካን ሚደቅሳ Wednesday Feb 16, 2022","Ethio 360 ""የዘንዶ ጉድጓድ መለኪያ ክርን"" ብርቱካን ሚደቅሳ Wednesday Feb 16, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/OBZkPJ2x80k/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT23M22S,hd,false,48480,1037,54
aL9irvRHNY8,2022-02-16T23:10:35Z,1115,Ethio 360 Biruk Yibas Tireka ብሔሪዊ ምክክር ሲባል ከፍትህ መጽሄት የተወሰደ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/aL9irvRHNY8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT31M27S,hd,false,10602,258,9
JXcBA4Shrw0,2022-02-16T21:16:17Z,1116,"Ethio 360 Special Program ''ዘጭ እንቦጭ የሀገራችን ነገር'' Wednesday Feb 16, 2022","Ethio 360 Special Program ''ዘጭ እንቦጭ የሀገራችን ነገር'' Wednesday Feb 16, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/JXcBA4Shrw0/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H24M27S,hd,false,28220,1425,90
QoH7Yj3Tta0,2022-02-16T19:47:37Z,1117,"Ethio 360 Zare Min Ale ''የአምነስቲ ሪፖርት እና የጎሐ ጽዮን ተቃውሞ'' Wednesday Feb 16, 2022","Ethio 360 Zare Min Ale ''የአምነስቲ ሪፖርት እና የጎሐ ጽዮን ተቃውሞ'' Wednesday Feb 16, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/QoH7Yj3Tta0/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H54M15S,hd,false,115725,3799,229
K7ZvLED95T4,2022-02-16T17:05:22Z,1118,"Ethio 360 Daily News Wednesday Feb 16, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/K7ZvLED95T4/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT9M,hd,false,18367,538,41
ot1HflfuWYQ,2022-02-16T05:39:08Z,1119,"Ethio 360 የቅዱስ ሲኖዶሱ አቋም Tuesday Feb 15, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/ot1HflfuWYQ/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT53M8S,hd,false,42167,952,98
J7e4xBtmv4I,2022-02-16T00:13:36Z,1120,"Ethio 360 Special Program ""ሰላማዊ ሰልፍ በዋሺንግተን ዲሲ"" Tuesday Feb 15, 2022","Ethio 360 Special Program ""ሰላማዊ ሰልፍ በዋሺንግተን ዲሲ"" Tuesday Feb 15, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/J7e4xBtmv4I/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H43M28S,hd,false,70046,2582,311
FZjv2QFY7dk,2022-02-15T20:00:34Z,1121,"Ethio 360 Zare Min Ale ""በአስቸኳይ የተነሳው አስቸኳይ ጊዜ አዋጅ!"" Tuesday Feb 15, 2022","Ethio 360 Zare Min Ale ""በአስቸኳይ የተነሳው አስቸኳይ ጊዜ አዋጅ!"" Tuesday Feb 15, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/FZjv2QFY7dk/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H6S,hd,false,122727,3585,204
Twyl3O3UaCU,2022-02-15T18:25:25Z,1122,"Ethio 360 Daily News Tuesday Feb 15, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/Twyl3O3UaCU/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT9M36S,hd,false,11188,365,19
0ajnizG99zI,2022-02-15T05:15:00Z,1123,"Ethio 360 ''በህወሓት እና እና በብልፅግና የሚጎተተው ገመድ...'' Monday Feb 14, 2022","Ethio 360 ''በህወሓት እና እና በብልፅግና የሚጎተተው ገመድ...'' Monday Feb 14, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/0ajnizG99zI/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT20M39S,hd,false,47516,1094,90
wyK2oKxgyIk,2022-02-14T19:16:00Z,1124,"Ethio 360 Zare Min Ale ""ወዴት እያመራን ነው?"" Monday Feb 14, 2022","Ethio 360 Zare Min Ale ""ወዴት እያመራን ነው?"" Monday Feb 14, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/wyK2oKxgyIk/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H28M2S,hd,false,136524,4017,553
aLWDxdF2dQ4,2022-02-14T17:19:15Z,1125,"Ethio 360 Daily News Monday Feb 14, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/aLWDxdF2dQ4/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT11M37S,hd,false,33388,696,63
e7682HcAzPM,2022-02-14T03:49:16Z,1126,Ethio 360 Biruk Yibas Tireka ለአፋር የተተው ሀገራዊ እዳ የፍትህ መጽሄት ርዕሰ አንቀጽ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/e7682HcAzPM/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT12M13S,hd,false,13501,367,18
2rHmuxm8bQM,2022-02-14T02:15:00Z,1127,"Ethio 360 አጥፍቶ የመጥፋት ፖለቲካ Sunday Feb 13, 2022","Ethio 360 አጥፍቶ የመጥፋት ፖለቲካ Sunday Feb 13, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/2rHmuxm8bQM/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT25M46S,hd,false,43237,855,73
4qTMDLf1wkc,2022-02-13T20:13:35Z,1128,"Ethio 360 Zare Min Ale ""ጩሉሌ ባለሃብቶች እና የኦባሳንጆ ማስጠንቀቂያ'' Sunday Feb 13, 2022","Ethio 360 Zare Min Ale ""ጩሉሌ ባለሃብቶች እና የኦባሳንጆ ማስጠንቀቂያ'' Sunday Feb 13, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/4qTMDLf1wkc/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H49M4S,hd,false,130498,3767,208
sgbDvhQ4M9g,2022-02-13T04:54:55Z,1129,"Ethio 360 የዛሬው ''እልቂት እና የነገ ዕጣ ፋንታ'' Saturday Feb 12, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/sgbDvhQ4M9g/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT27M9S,hd,false,44839,943,165
qn2fnBv6x4k,2022-02-12T22:28:35Z,1130,"Ethio 360 የአገር ጉዳይ ''የሁለት መድረክ ፖለቲካ'' Saturday Feb 12, 2022","Ethio 360 የአገር ጉዳይ ''የሁለት መድረክ ፖለቲካ'' Saturday Feb 12, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/qn2fnBv6x4k/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H18M17S,hd,false,39241,1082,100
MikEhMGLUUw,2022-02-12T19:50:10Z,1131,"Ethio 360 Zare Min Ale  የአዲስአበቤ ሽልማት፡ ከርስና ፈርስ!"" Saturday Feb 12, 2022","Ethio 360 Zare Min Ale  የአዲስአበቤ ሽልማት፡ ከርስና ፈርስ!"" Saturday Feb 12, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/MikEhMGLUUw/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H42M42S,hd,false,126559,3570,323
3YyMr-QIvpg,2022-02-12T04:53:46Z,1132,"Ethio 360 ዘራፊው ቡድን ወዴት ይሸሽ ነበር ? Friday Feb 11, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/3YyMr-QIvpg/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT26M7S,hd,false,62189,1418,122
sduOvhYRhyA,2022-02-12T04:14:58Z,1133,Ethio 360 Biruk Yibas Tireka አንዳንድ ነጥቦች ስለ አምሐራ ፖለቲካ በጸሐዩ ዕንቆስላሴ ከፍትህ መጽሔት የተወሰደ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/sduOvhYRhyA/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT22M7S,hd,false,21860,755,49
F7Cl8eLVeoU,2022-02-11T20:23:37Z,1134,ዛሬ ምን አለ Feb 11 /2 #Zareminale #Ethiopia #Shorts,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/F7Cl8eLVeoU/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT58S,hd,false,73533,1286,17
63canNzguPY,2022-02-11T19:56:04Z,1135,ዛሬ ምን አለ Feb 11 #Zareminale #Ethiopia #shorts,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/63canNzguPY/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT58S,hd,false,33297,785,9
p5mXwmyKUqQ,2022-02-11T19:41:22Z,1136,"Ethio 360 Zare Min Ale ""ዘራፊው ብአዴንና ወ/ት ብርቱካን ሚደቅሳ"" Friday Feb 11, 2022","Ethio 360 Zare Min Ale ""ዘራፊው ብአዴንና ወ/ት ብርቱካን ሚደቅሳ"" Friday Feb 11, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/p5mXwmyKUqQ/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H39M10S,hd,false,141228,4562,331
mR_TeoUmPSg,2022-02-11T18:03:01Z,1137,ዛሬ ምን አለ Feb 10 / 2 #Zareminale #Ethiopia #shorts,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/mR_TeoUmPSg/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT45S,hd,false,35085,886,18
MM48gZAd2Ds,2022-02-11T16:50:07Z,1138,ዛሬ ምን አለ Feb 10 #Zareminale #Ethiopia #shorts,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/MM48gZAd2Ds/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT35S,hd,false,29840,563,6
TXWQHaTJxiE,2022-02-11T04:42:59Z,1139,Ethio 360 Biruk Yibas Tireka የአገራዊ ውይይቱ እድልና ተግዳሮቱ  በአስማማው ኋ/ ጊዮርጊስ ከፍትህ መጽሄት የተወሰደ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/TXWQHaTJxiE/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT23M44S,hd,false,18082,454,13
eGx5Y305IU8,2022-02-11T02:12:03Z,1140,"Ethio 360 የካባ ፖለቲካው ገመና ሲገለጥ... Thursday Feb 10, 2022","Ethio 360 የካባ ፖለቲካው ገመና ሲገለጥ... Thursday Feb 10, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/eGx5Y305IU8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT24M22S,hd,false,46518,1058,88
LnxNqGly0Sg,2022-02-10T20:28:42Z,1141,"Ethio 360 Special Program ""የማይጠራው ብልፅግና!"" Thursday Feb 10, 2022","Ethio 360 Special Program ""የማይጠራው ብልፅግና!"" Thursday Feb 10, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/LnxNqGly0Sg/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H2M31S,hd,false,48407,1948,101
6KmoaZpfyf8,2022-02-10T19:11:38Z,1142,"Ethio 360 Zare Min Ale ""የዘር ማጥራትና ማጥፋት ዘመቻ እስከመቼ?""  Thursday Feb 10, 2022","Ethio 360 Zare Min Ale ""የዘር ማጥራትና ማጥፋት ዘመቻ እስከመቼ?""  Thursday Feb 10, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/6KmoaZpfyf8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H32M33S,hd,false,106084,3589,223
